open_time,open,high,low,close,volume,returns,rsi,macd,macd_signal,macd_hist,atr,bb_upper,bb_lower,bb_mid,sma_9,sma_21,sma_50,I_trend,volatility,timestamp
2023-01-01 05:00:00,16517.800000,16531.100000,16508.000000,16525.700000,3268.293000,0.000478,38.447544,-12.210407,-8.938113,-3.272294,32.721429,16578.604944,16501.445056,16540.025000,16532.144444,16540.019048,16599.182000,0,0.000938,1672549200000
2023-01-01 06:00:00,16525.600000,16545.700000,16525.600000,16535.300000,2726.582000,0.000581,38.447544,-11.643149,-9.479120,-2.164028,32.721429,16578.604944,16501.445056,16540.025000,16531.177778,16540.019048,16599.182000,0,0.000938,1672552800000
2023-01-01 07:00:00,16535.300000,16537.500000,16488.000000,16519.600000,8852.672000,-0.000950,35.105205,-12.318451,-10.046986,-2.271465,33.814286,16578.604944,16501.445056,16540.025000,16531.677778,16540.019048,16599.182000,0,0.000938,1672556400000
2023-01-01 08:00:00,16519.500000,16524.900000,16502.000000,16504.200000,3289.761000,-0.000933,32.629954,-13.935643,-10.824718,-3.110925,34.264286,16578.604944,16501.445056,16540.025000,16527.966667,16540.019048,16599.182000,0,0.000938,1672560000000
2023-01-01 09:00:00,16504.300000,16536.100000,16496.800000,16532.700000,3948.702000,0.001725,42.664810,-12.770359,-11.213846,-1.556513,35.428571,16578.604944,16501.445056,16540.025000,16528.600000,16540.019048,16599.182000,0,0.000938,1672563600000
2023-01-01 10:00:00,16532.700000,16542.900000,16527.300000,16542.800000,4110.425000,0.000611,45.393858,-10.906158,-11.152308,0.246151,35.992857,16578.604944,16501.445056,16540.025000,16527.755556,16540.019048,16599.182000,0,0.000938,1672567200000
2023-01-01 11:00:00,16542.900000,16549.800000,16535.100000,16549.800000,3768.388000,0.000423,51.366635,-8.762910,-10.674429,1.911519,35.057143,16578.604944,16501.445056,16540.025000,16528.577778,16540.019048,16599.182000,0,0.000938,1672570800000
2023-01-01 12:00:00,16549.800000,16565.900000,16542.900000,16553.900000,5482.001000,0.000248,60.352188,-6.656800,-9.870903,3.214103,29.321429,16578.604944,16501.445056,16540.025000,16531.311111,16540.019048,16599.182000,0,0.000938,1672574400000
2023-01-01 13:00:00,16553.800000,16559.800000,16530.500000,16539.900000,4505.256000,-0.000846,50.642817,-6.047661,-9.106255,3.058593,26.857143,16573.593424,16503.106576,16538.350000,16533.766667,16540.019048,16599.182000,0,0.000938,1672578000000
2023-01-01 14:00:00,16539.900000,16549.700000,16533.100000,16533.100000,2448.444000,-0.000411,51.741862,-6.043947,-8.493793,2.449846,25.407143,16568.012178,16504.827822,16536.420000,16534.588889,16538.100000,16599.182000,0,0.000940,1672581600000
2023-01-01 15:00:00,16533.200000,16553.100000,16524.600000,16553.100000,3107.183000,0.001209,50.786255,-4.376719,-7.670378,3.293660,25.285714,16565.720969,16505.999031,16535.860000,16536.566667,16537.214286,16599.182000,0,0.000982,1672585200000
2023-01-01 16:00:00,16553.000000,16579.000000,16552.600000,16556.000000,7482.092000,0.000175,54.081633,-2.789269,-6.694156,3.904887,25.578571,16564.044469,16506.925531,16535.485000,16540.611111,16536.819048,16599.182000,1,0.000983,1672588800000
2023-01-01 17:00:00,16556.100000,16589.400000,16555.500000,16573.100000,6126.892000,0.001032,62.837046,-0.149652,-5.385255,5.235603,26.035714,16569.945097,16503.934903,16536.940000,16548.266667,16537.276190,16599.182000,1,0.000970,1672592400000
2023-01-01 18:00:00,16573.100000,16597.000000,16573.000000,16584.300000,4955.635000,0.000676,69.524369,2.813577,-3.745489,6.559066,26.207143,16577.959497,16502.840503,16540.400000,16554.000000,16539.195238,16599.182000,1,0.000876,1672596000000
2023-01-01 19:00:00,16584.300000,16615.800000,16584.200000,16596.100000,7406.797000,0.000711,70.206659,6.044442,-1.787503,7.831945,26.814286,16588.338302,16498.311698,16543.325000,16559.922222,16543.052381,16599.182000,1,0.000842,1672599600000
2023-01-01 20:00:00,16596.100000,16618.800000,16592.000000,16593.800000,4951.995000,-0.000139,67.525464,8.323388,0.234675,8.088713,27.292857,16596.258178,16497.071822,16546.665000,16564.811111,16545.728571,16599.182000,1,0.000824,1672603200000
2023-01-01 21:00:00,16593.700000,16599.700000,16584.100000,16597.600000,3040.626000,0.000229,75.161290,10.317168,2.251174,8.065994,24.871429,16603.607776,16494.442224,16549.025000,16569.666667,16549.090476,16599.182000,1,0.000773,1672606800000
2023-01-01 22:00:00,16597.600000,16605.400000,16579.100000,16594.400000,3633.682000,-0.000193,81.582633,11.506401,4.102219,7.404181,25.114286,16609.719981,16493.530019,16551.625000,16575.722222,16551.185714,16599.182000,1,0.000763,1672610400000
2023-01-01 23:00:00,16594.400000,16617.400000,16594.400000,16610.300000,5040.212000,0.000958,79.800307,13.575385,5.996852,7.578532,23.950000,16618.331419,16493.018581,16555.675000,16584.300000,16554.419048,16599.182000,1,0.000749,1672614000000
2023-01-02 00:00:00,16610.400000,16618.400000,16572.900000,16578.000000,5774.202000,-0.001946,61.548556,12.465040,7.290490,5.174550,26.085714,16619.435335,16497.934665,16558.685000,16587.066667,16556.738095,16599.182000,1,0.000873,1672617600000
2023-01-02 01:00:00,16578.000000,16579.300000,16541.200000,16556.500000,9532.229000,-0.001298,52.007190,9.737961,7.779984,1.957977,27.757143,16618.983556,16501.466444,16560.225000,16587.122222,16558.580952,16599.182000,1,0.000930,1672621200000
2023-01-02 02:00:00,16556.500000,16587.100000,16547.500000,16580.400000,3292.203000,0.001443,57.096947,9.396939,8.103375,1.293564,28.942857,16620.669838,16504.290162,16562.480000,16587.933333,16561.185714,16599.182000,1,0.000973,1672624800000
2023-01-02 03:00:00,16580.400000,16700.700000,16575.000000,16654.600000,18043.112000,0.004465,73.228027,14.941757,9.471052,5.470706,35.828571,16637.006602,16501.453398,16569.230000,16595.744444,16566.866667,16599.182000,1,0.001339,1672628400000
2023-01-02 04:00:00,16654.700000,16665.000000,16621.800000,16631.800000,8205.467000,-0.001370,68.771396,17.296908,11.036223,6.260685,37.728571,16641.611496,16509.608504,16575.610000,16599.711111,16572.209524,16599.182000,1,0.001365,1672632000000
2023-01-02 05:00:00,16631.800000,16653.800000,16612.800000,16640.000000,6882.642000,0.000493,67.303863,19.599127,12.748804,6.850324,38.621429,16649.678907,16512.271093,16580.975000,16604.844444,16578.676190,16599.182000,1,0.001329,1672635600000
2023-01-02 06:00:00,16640.100000,16654.800000,16627.800000,16632.400000,4079.990000,-0.000457,64.933542,20.573241,14.313691,6.259549,38.664286,16655.352473,16515.557527,16585.455000,16608.711111,16583.423810,16599.182000,1,0.001338,1672639200000
2023-01-02 07:00:00,16632.500000,16767.800000,16630.800000,16712.500000,34167.373000,0.004804,71.863237,27.491725,16.949298,10.542427,46.028571,16681.552262,16505.627738,16593.590000,16621.833333,16591.504762,16599.182000,1,0.001680,1672642800000
2023-01-02 08:00:00,16712.600000,16764.000000,16701.000000,16724.500000,15067.451000,0.000718,71.933667,33.556160,20.270670,13.285489,48.814286,16705.595776,16498.644224,16602.120000,16634.522222,16599.823810,16599.182000,1,0.001679,1672646400000
2023-01-02 09:00:00,16724.600000,16735.900000,16705.100000,16710.000000,7428.434000,-0.000867,67.669873,36.768395,23.570215,13.198180,48.757143,16720.341801,16500.908199,16610.625000,16649.188889,16607.257143,16599.182000,1,0.001680,1672650000000
2023-01-02 10:00:00,16710.000000,16759.800000,16703.200000,16720.200000,8279.414000,0.000610,69.139915,39.679767,26.792126,12.887641,50.885714,16733.697723,16506.262277,16619.980000,16667.377778,16615.842857,16599.182000,1,0.001666,1672653600000
2023-01-02 11:00:00,16720.100000,16734.000000,16696.000000,16728.500000,6775.332000,0.000496,69.554825,42.170673,29.867835,12.302838,52.485714,16747.684807,16509.815193,16628.750000,16683.833333,16625.147619,16599.182000,1,0.001659,1672657200000
2023-01-02 12:00:00,16728.400000,16736.100000,16713.000000,16713.200000,4678.572000,-0.000915,67.128028,42.421147,32.378497,10.042649,52.257143,16756.077871,16517.142129,16636.610000,16690.344444,16632.771429,16599.182000,1,0.001689,1672660800000
2023-01-02 13:00:00,16713.200000,16716.500000,16674.300000,16687.800000,10046.081000,-0.001521,60.875667,40.107745,33.924347,6.183398,53.628571,16759.974042,16524.715958,16642.345000,16696.566667,16639.047619,16599.182000,1,0.001740,1672664400000
2023-01-02 14:00:00,16687.700000,16702.500000,16665.000000,16694.800000,8935.589000,0.000419,67.643505,38.396586,34.818795,3.577792,53.057143,16764.394768,16531.345232,16647.870000,16702.655556,16644.842857,16599.182000,1,0.001739,1672668000000
2023-01-02 15:00:00,16694.700000,16744.800000,16688.400000,16729.200000,12200.994000,0.002058,75.109043,39.362527,35.727541,3.634986,54.364286,16773.771986,16535.278014,16654.525000,16713.411111,16651.742857,16599.182000,1,0.001780,1672671600000
2023-01-02 16:00:00,16729.200000,16732.900000,16704.000000,16704.100000,6548.028000,-0.001501,67.922341,37.668463,36.115725,1.552737,53.600000,16777.653200,16542.426800,16660.040000,16712.477778,16656.885714,16599.182000,1,0.001827,1672675200000
2023-01-02 17:00:00,16704.100000,16716.500000,16702.600000,16710.100000,4115.314000,0.000359,60.021668,36.390567,36.170694,0.219873,45.614286,16781.451142,16549.878858,16665.665000,16710.877778,16662.423810,16599.182000,1,0.001827,1672678800000
2023-01-02 18:00:00,16710.000000,16725.800000,16703.900000,16718.300000,3188.873000,0.000491,66.488753,35.628790,36.062313,-0.433523,44.092857,16784.815257,16558.904743,16671.860000,16711.800000,16668.171429,16599.182000,1,0.001823,1672682400000
2023-01-02 19:00:00,16718.300000,16732.100000,16711.100000,16730.500000,2697.782000,0.000729,66.992114,35.599150,35.969680,-0.370531,42.664286,16789.820498,16565.919502,16677.870000,16712.944444,16674.652381,16602.324000,1,0.001820,1672686000000
2023-01-02 20:00:00,16730.500000,16732.000000,16702.700000,16722.800000,3836.094000,-0.000460,66.966967,34.555994,35.686943,-1.130949,42.828571,16788.247801,16581.972199,16685.110000,16712.311111,16680.009524,16605.346000,1,0.001749,1672689600000
2023-01-02 21:00:00,16722.700000,16799.000000,16715.000000,16751.900000,9106.205000,0.001739,59.145775,35.666274,35.682809,-0.016536,39.042857,16782.586439,16607.173561,16694.880000,16716.611111,16688.290476,16609.098000,1,0.001723,1672693200000
2023-01-02 22:00:00,16751.900000,16755.700000,16685.100000,16694.600000,10723.212000,-0.003426,44.265439,31.558757,34.857999,-3.299241,39.585714,16769.843642,16631.336358,16700.590000,16717.366667,16694.866667,16611.720000,1,0.001927,1672696800000
2023-01-02 23:00:00,16694.600000,16717.400000,16650.000000,16666.000000,11556.583000,-0.001715,41.994178,25.699492,33.026297,-7.326805,42.200000,16768.992934,16633.327066,16701.160000,16714.166667,16698.942857,16614.160000,1,0.001715,1672700400000
2023-01-03 00:00:00,16665.900000,16699.700000,16639.500000,16689.100000,8954.360000,0.001385,44.595064,22.658764,30.952791,-8.294027,42.457143,16763.896226,16644.153774,16704.025000,16709.711111,16700.585714,16617.640000,1,0.001707,1672704000000
2023-01-03 01:00:00,16689.000000,16689.100000,16645.500000,16670.500000,6321.721000,-0.001115,40.268456,18.534446,28.469122,-9.934676,42.857143,16759.849152,16651.250848,16705.550000,16705.977778,16702.428571,16620.298000,1,0.001729,1672707600000
2023-01-03 02:00:00,16670.400000,16680.000000,16665.200000,16666.500000,2974.963000,-0.000240,41.855598,14.772836,25.729865,-10.957029,42.264286,16753.414288,16661.095712,16707.255000,16701.133333,16703.690476,16623.088000,0,0.001726,1672711200000
2023-01-03 03:00:00,16666.500000,16694.000000,16661.500000,16684.500000,3801.419000,0.001079,49.409237,13.093252,23.202542,-10.109290,41.571429,16753.031733,16658.678267,16705.855000,16697.377778,16706.171429,16625.770000,0,0.001353,1672714800000
2023-01-03 04:00:00,16684.400000,16691.200000,16675.200000,16678.000000,2331.004000,-0.000390,46.987087,11.109609,20.783955,-9.674347,40.035714,16751.415746,16655.644254,16703.530000,16691.544444,16704.528571,16628.482000,0,0.001341,1672718400000
2023-01-03 05:00:00,16677.900000,16721.900000,16677.700000,16720.000000,5682.914000,0.002515,48.393855,12.779294,19.183023,-6.403729,39.164286,16752.406510,16655.653490,16704.030000,16691.233333,16704.314286,16632.296000,0,0.001453,1672722000000
2023-01-03 06:00:00,16720.000000,16774.000000,16717.700000,16719.800000,14948.156000,-0.000012,53.001912,13.925865,18.131592,-4.205726,41.121429,16752.358685,16655.661315,16704.010000,16687.666667,16704.780952,16636.336000,0,0.001446,1672725600000
2023-01-03 07:00:00,16719.800000,16726.400000,16700.600000,16723.100000,6435.281000,0.000197,52.511592,14.928725,17.491018,-2.562294,41.971429,16751.570376,16655.909624,16703.740000,16690.833333,16704.919048,16640.284000,0,0.001442,1672729200000
2023-01-03 08:00:00,16723.100000,16728.900000,16691.700000,16710.000000,6822.343000,-0.000784,48.426242,14.499298,16.892674,-2.393376,43.064286,16751.298411,16655.861589,16703.580000,16695.722222,16704.038095,16643.778000,0,0.001438,1672732800000
2023-01-03 09:00:00,16710.100000,16750.500000,16710.000000,16732.900000,6532.910000,0.001369,50.437318,15.824400,16.679019,-0.854620,44.457143,16754.663218,16657.006782,16705.835000,16700.588889,16704.976190,16648.044000,0,0.001424,1672736400000
2023-01-03 10:00:00,16732.900000,16740.900000,16716.000000,16718.300000,4774.934000,-0.000873,49.200142,15.517577,16.446731,-0.929154,44.142857,16755.851135,16658.168865,16707.010000,16705.900000,16706.428571,16652.326000,0,0.001439,1672740000000
2023-01-03 11:00:00,16718.200000,16729.800000,16703.000000,16714.200000,3878.215000,-0.000245,42.645337,14.773285,16.112042,-1.338757,40.057143,16754.117173,16658.402827,16706.260000,16711.200000,16707.352381,16655.956000,1,0.001362,1672743600000
2023-01-03 12:00:00,16714.200000,16721.200000,16695.700000,16703.700000,6066.134000,-0.000628,52.171838,13.184187,15.526471,-2.342284,36.835714,16754.101308,16658.378692,16706.240000,16713.333333,16706.138095,16659.174000,1,0.001326,1672747200000
2023-01-03 13:00:00,16703.800000,16732.200000,16703.700000,16718.100000,5633.080000,0.000862,63.338454,12.937638,15.008704,-2.071066,34.057143,16754.770104,16658.509896,16706.640000,16717.788889,16706.804762,16662.540000,1,0.001338,1672750800000
2023-01-03 14:00:00,16718.200000,16764.900000,16633.000000,16653.100000,33040.987000,-0.003896,42.411467,7.411850,13.489333,-6.077483,39.178571,16756.733700,16650.026300,16703.380000,16710.355556,16704.090476,16664.524000,1,0.001593,1672754400000
2023-01-03 15:00:00,16653.100000,16674.900000,16610.000000,16670.800000,29071.069000,0.001062,50.063479,4.410029,11.673472,-7.263443,40.700000,16754.039423,16646.750577,16700.395000,16704.911111,16701.828571,16667.142000,1,0.001605,1672758000000
2023-01-03 16:00:00,16670.900000,16680.100000,16606.000000,16617.300000,14840.489000,-0.003214,41.392582,-2.259888,8.886800,-11.146688,44.935714,16759.217741,16631.022259,16695.120000,16693.155556,16696.438095,16668.826000,0,0.001742,1672761600000
2023-01-03 17:00:00,16617.300000,16637.000000,16600.300000,16626.000000,9304.479000,0.000523,39.421338,-6.765835,5.756273,-12.522109,45.235714,16754.160631,16623.489369,16688.825000,16683.822222,16691.828571,16670.284000,0,0.001687,1672765200000
2023-01-03 18:00:00,16626.100000,16645.800000,16621.200000,16637.700000,5468.815000,0.000703,42.847000,-9.285699,2.747879,-12.033578,45.850000,16755.102427,16616.857573,16685.980000,16673.244444,16686.390476,16671.918000,0,0.001541,1672768800000
2023-01-03 19:00:00,16637.600000,16652.000000,16615.100000,16637.700000,5505.693000,0.000000,32.832708,-11.154132,-0.032523,-11.121608,45.328571,16756.510572,16612.619428,16684.565000,16664.288889,16683.680952,16673.210000,0,0.001498,1672772400000
2023-01-03 20:00:00,16637.600000,16665.800000,16636.000000,16656.100000,6661.503000,0.001105,37.650252,-11.023084,-2.230636,-8.792449,43.435714,16755.928374,16609.901626,16682.915000,16657.833333,16683.209524,16674.646000,0,0.001484,1672776000000
2023-01-03 21:00:00,16656.000000,16665.700000,16652.400000,16658.800000,3880.582000,0.000162,37.504858,-10.579408,-3.900390,-6.679018,42.542857,16755.947192,16608.712808,16682.330000,16652.844444,16681.766667,16675.900000,0,0.001466,1672779600000
2023-01-03 22:00:00,16658.800000,16673.000000,16642.900000,16670.100000,4068.634000,0.000678,42.191781,-9.209811,-4.962274,-4.247537,42.035714,16755.981682,16609.038318,16682.510000,16647.511111,16681.747619,16677.426000,0,0.001473,1672783200000
2023-01-03 23:00:00,16670.200000,16688.200000,16660.200000,16667.200000,6070.520000,-0.000174,36.050955,-8.263149,-5.622449,-2.640700,41.142857,16755.424743,16607.865257,16681.645000,16649.077778,16681.780952,16678.818000,0,0.001452,1672786800000
2023-01-04 00:00:00,16667.300000,16668.400000,16645.700000,16655.600000,4299.783000,-0.000696,36.516129,-8.352651,-6.168489,-2.184161,40.985714,16755.212218,16605.837782,16680.525000,16647.388889,16680.404762,16680.042000,0,0.001457,1672790400000
2023-01-04 01:00:00,16655.600000,16730.000000,16652.300000,16696.100000,14283.553000,0.002429,46.634437,-5.096818,-5.954155,0.857337,44.621429,16752.097983,16606.562017,16679.330000,16656.144444,16681.266667,16681.758000,0,0.001449,1672794000000
2023-01-04 02:00:00,16696.100000,16749.800000,16695.500000,16729.000000,10777.263000,0.001969,54.342602,0.136634,-4.735997,4.872631,46.678571,16753.741845,16605.838155,16679.790000,16667.588889,16681.695238,16684.778000,0,0.001520,1672797600000
2023-01-04 03:00:00,16729.100000,16870.000000,16729.000000,16855.900000,40719.495000,0.007557,67.062902,14.358436,-0.917111,15.275547,54.714286,16793.283901,16579.576099,16686.430000,16691.833333,16688.176190,16690.766000,1,0.002269,1672801200000
2023-01-04 04:00:00,16855.900000,16904.400000,16841.000000,16852.400000,20900.843000,-0.000208,79.111890,25.058042,4.277920,20.780123,49.821429,16823.498127,16563.601873,16693.550000,16715.688889,16694.333333,16696.206000,1,0.002257,1672804800000
2023-01-04 05:00:00,16852.500000,16856.500000,16832.300000,16848.300000,7856.390000,-0.000243,77.000304,32.828298,9.987996,22.840302,46.914286,16845.818954,16552.821046,16699.320000,16737.044444,16700.919048,16700.080000,1,0.002250,1672808400000
2023-01-04 06:00:00,16848.300000,16872.900000,16842.200000,16872.900000,6521.234000,0.001459,92.628419,40.504386,16.091274,24.413113,43.814286,16872.813909,16541.286091,16707.050000,16760.833333,16707.585714,16704.902000,1,0.002244,1672812000000
2023-01-04 07:00:00,16872.800000,16885.400000,16841.100000,16862.500000,9605.247000,-0.000617,89.220564,45.227197,21.918458,23.308739,44.357143,16894.250185,16534.679815,16714.465000,16782.211111,16714.452381,16709.352000,1,0.002252,1672815600000
2023-01-04 08:00:00,16862.500000,16913.600000,16826.700000,16857.100000,18658.974000,-0.000320,87.161247,47.981227,27.131012,20.850215,48.807143,16912.749058,16531.520942,16722.135000,16803.311111,16721.257143,16713.846000,1,0.002245,1672819200000
2023-01-04 09:00:00,16857.100000,16860.400000,16824.500000,16838.900000,6614.273000,-0.001080,82.099553,48.140296,31.332869,16.807427,48.735714,16925.778174,16530.571826,16728.175000,16823.677778,16727.695238,16716.374000,1,0.002269,1672822800000
2023-01-04 10:00:00,16838.900000,16840.900000,16826.100000,16838.000000,4847.863000,-0.000053,80.736735,47.644520,34.595199,13.049321,47.664286,16937.519550,16537.320450,16737.420000,16839.444444,16733.404762,16718.644000,1,0.002041,1672826400000
2023-01-04 11:00:00,16837.900000,16847.400000,16826.200000,16826.800000,4561.085000,-0.000665,77.595269,45.819687,36.840097,8.979590,48.228571,16946.543490,16543.896510,16745.220000,16850.311111,16741.676190,16720.980000,1,0.002054,1672830000000
2023-01-04 12:00:00,16826.700000,16838.700000,16800.100000,16808.000000,10884.695000,-0.001118,72.106444,42.368098,37.945697,4.422401,48.835714,16948.489723,16561.020277,16754.755000,16844.988889,16748.209524,16722.736000,1,0.001905,1672833600000
2023-01-04 13:00:00,16808.000000,16829.800000,16804.300000,16820.100000,5583.459000,0.000720,73.808782,40.146276,38.385813,1.760463,48.657143,16950.324018,16578.595982,16764.460000,16841.400000,16757.866667,16724.568000,1,0.001905,1672837200000
2023-01-04 14:00:00,16820.200000,16852.100000,16789.000000,16821.000000,15888.621000,0.000054,76.643041,38.019820,38.312614,-0.292794,51.542857,16951.056699,16596.193301,16773.625000,16838.366667,16767.152381,16726.724000,1,0.001908,1672840800000
2023-01-04 15:00:00,16820.900000,16850.400000,16759.300000,16846.500000,28117.369000,0.001515,75.457007,37.954707,38.241033,-0.286326,52.500000,16952.146951,16615.983049,16784.065000,16835.433333,16777.095238,16729.898000,1,0.001916,1672844400000
2023-01-04 16:00:00,16846.500000,16890.800000,16824.300000,16850.700000,18406.970000,0.000249,72.815898,37.806203,38.154067,-0.347864,53.371429,16952.981451,16634.608549,16793.795000,16834.122222,16787.238095,16733.016000,1,0.001914,1672848000000
2023-01-04 17:00:00,16850.800000,16945.600000,16841.800000,16885.400000,20882.503000,0.002057,58.452722,40.027105,38.528674,1.498430,50.714286,16955.889367,16654.360633,16805.125000,16837.266667,16798.157143,16736.140000,1,0.001939,1672851600000
2023-01-04 18:00:00,16885.400000,16980.000000,16864.000000,16942.000000,23539.176000,0.003346,69.683655,45.826078,39.988155,5.837923,54.471429,16967.237964,16670.202036,16818.720000,16848.722222,16811.642857,16740.898000,1,0.002029,1672855200000
2023-01-04 19:00:00,16941.900000,16984.600000,16777.700000,16835.900000,46623.188000,-0.006282,48.118932,41.383381,40.267200,1.116181,67.521429,16957.488491,16696.821509,16827.155000,16848.488889,16819.538095,16743.414000,1,0.002572,1672858800000
2023-01-04 20:00:00,16835.900000,16844.200000,16766.000000,16801.200000,14545.323000,-0.002063,39.446570,34.662939,39.146348,-4.483409,70.914286,16937.921552,16730.948448,16834.435000,16845.644444,16825.919048,16745.072000,1,0.002623,1672862400000
2023-01-04 21:00:00,16801.100000,16820.400000,16789.100000,16819.400000,5258.686000,0.001083,43.798561,30.454468,37.407972,-6.953504,69.985714,16921.644887,16759.555113,16840.600000,16846.911111,16833.719048,16746.850000,1,0.002586,1672866000000
2023-01-04 22:00:00,16819.300000,16837.200000,16808.500000,16818.700000,3870.981000,-0.000042,44.399066,26.754332,35.277244,-8.522912,65.828571,16908.033677,16782.136323,16845.085000,16846.755556,16839.557143,16748.768000,1,0.002559,1672869600000
2023-01-04 23:00:00,16818.700000,16860.900000,16807.300000,16842.100000,6500.864000,0.001390,50.459770,25.417140,33.305223,-7.888083,67.092857,16907.146757,16781.643243,16844.395000,16849.100000,16844.942857,16750.572000,1,0.001929,1672873200000
2023-01-05 00:00:00,16842.200000,16869.000000,16817.400000,16819.900000,8299.923000,-0.001319,47.549418,22.308888,31.105956,-8.797068,69.721429,16906.326990,16779.213010,16842.770000,16846.144444,16843.228571,16753.078000,1,0.001950,1672876800000
2023-01-05 01:00:00,16819.800000,16842.500000,16800.000000,16825.000000,5989.228000,0.000303,49.752203,20.026253,28.890016,-8.863762,71.242857,16905.587941,16777.622059,16841.605000,16843.288889,16841.923810,16756.258000,1,0.001951,1672880400000
2023-01-05 02:00:00,16825.000000,16836.600000,16816.900000,16827.900000,2381.822000,0.000172,52.864958,18.240984,26.760209,-8.519225,69.892857,16901.851871,16776.858129,16839.355000,16836.900000,16840.952381,16759.034000,0,0.001919,1672884000000
2023-01-05 03:00:00,16827.900000,16828.300000,16810.300000,16819.000000,2848.030000,-0.000529,49.840163,15.924422,24.593052,-8.668630,69.357143,16899.312036,16775.047964,16837.180000,16823.233333,16838.385714,16762.004000,0,0.001918,1672887600000
2023-01-05 04:00:00,16819.000000,16834.700000,16815.000000,16829.100000,2549.775000,0.000600,51.146335,14.733676,22.621177,-7.887501,66.257143,16897.280761,16774.279239,16835.780000,16822.477778,16836.795238,16765.256000,0,0.001924,1672891200000
2023-01-05 05:00:00,16829.000000,16840.700000,16829.000000,16836.100000,2410.192000,0.000416,48.446834,14.191254,20.935192,-6.743938,60.585714,16897.123602,16774.156398,16835.640000,16826.355556,16835.795238,16768.288000,0,0.001913,1672894800000
2023-01-05 06:00:00,16836.200000,16836.200000,16804.400000,16810.500000,4590.842000,-0.001522,44.357103,11.562391,19.060632,-7.498241,58.107143,16896.748253,16771.781747,16834.265000,16825.366667,16834.442857,16770.938000,0,0.001942,1672898400000
2023-01-05 07:00:00,16810.400000,16816.700000,16782.400000,16816.100000,6986.003000,0.000333,39.406909,9.817699,17.212045,-7.394347,53.142857,16896.663987,16770.796013,16833.730000,16825.077778,16833.400000,16772.860000,0,0.001939,1672902000000
